Date,AVUV,BIL,DFSVX,DXY,EFV,FBTC,FGBPX,FIKQX,FIWDX,FRDM,FSRIX,IMCB,JBND,JIVE,JMSFX,JMSIX,JPIE,MGK,MGV,MTUM,NERYX,PIMIX,SMH,SPHB,VEU,VFINX,VIX,VOO,WOBDX,XLF,XLG,XLRE,XLV
2009-07-10,13.0897069748246,73.67,6.967679977416992,80.2300033569336,20.597497940063477,,4.055310249328613,,,,5.015297889709473,9.939899444580078,,21.35080591742106,,,,5.6,18.19,,5.8559041023254395,3.192323684692383,8.903520584106445,,20.96,60.647125244140625,29.020000457763672,59.35012229660144,6.2505784034729,6.687795639038086,5.162339687347412,,19.178810119628906
2009-07-13,13.49992571192736,73.69,7.189640998840332,80.12999725341797,20.946348190307617,,4.049293518066406,,,,5.015297889709473,10.074355125427246,,21.70412894678737,,,,5.69,18.7,,5.8559041023254395,3.185321569442749,9.107324600219727,,21.25,62.15806579589844,26.309999465942383,60.82532698249226,6.244881629943848,7.115571975708008,5.288211822509766,,19.51541519165039
2009-07-14,13.61180354931902,73.69,7.252371788024902,80.18000030517578,21.14129066467285,,4.043276786804199,,,,5.010798931121826,10.236085891723633,,21.90602782071097,,,,5.72,18.8,,5.835484981536865,3.178318977355957,9.268664360046387,,21.41,62.48714828491211,25.020000457763672,61.14772270854788,6.227789878845215,7.085445880889893,5.312479019165039,,19.605178833007812
2009-07-15,14.18983904250929,73.66,7.56118631362915,79.31999969482422,21.890289306640625,,4.0252275466918945,,,,5.015297889709473,10.528382301330566,,22.68333848531685,,,,5.87,19.44,,5.8048529624938965,3.1713192462921143,9.722969055175781,,22.19,64.34966278076172,25.889999389648438,62.97463182286302,6.204995155334473,7.386700630187988,5.4648919105529785,,19.777219772338867
2009-07-16,14.39494841106067,73.69,7.662518501281738,79.22000122070312,22.12628173828125,,4.037260055541992,,,,5.024294376373291,10.697909355163574,,22.93571207772135,,,,5.94,19.52,,5.830379962921143,3.1818201541900635,9.935260772705078,,22.39,64.91065979003906,25.420000076293945,63.521727600411936,6.2220940589904785,7.362597942352295,5.502804756164551,,19.904375076293945
2009-07-17,14.33900949236484,73.69,7.6335673332214355,79.3499984741211,22.03394317626953,,4.037260055541992,,,,5.028792381286621,10.686219215393066,,22.83476264075955,,,,5.96,19.47,,5.815057754516602,3.178318977355957,10.04990005493164,,22.41,64.88823699951172,24.34000015258789,63.50218846549948,6.210697174072266,7.314393520355225,5.511903285980225,,19.84453773498535
2009-07-20,14.56276516714816,73.66,7.759028434753418,78.91000366210938,22.500774383544922,,4.049293518066406,,,,5.051280498504639,10.879130363464355,,23.3193199381762,,,,6.02,19.64,,5.850802421569824,3.192323684692383,10.17727279663086,,22.93,65.62873077392578,24.399999618530273,64.22513645726055,6.227789878845215,7.374645709991455,5.5437517166137695,,19.889421463012695
2009-07-21,14.46953363598844,73.66,7.705948352813721,78.93000030517578,22.552085876464844,,4.0673441886901855,,,,5.0737738609313965,10.871339797973633,,23.3697946566571,,,,6.04,19.77,,5.8967485427856445,3.213322639465332,10.10934066772461,,22.95,65.87557983398438,23.8700008392334,64.46937564366631,6.256282329559326,7.308373928070068,5.581663608551025,,20.181137084960938
2009-07-22,14.60005777961205,73.67,7.773499965667725,78.70999908447266,22.593122482299805,,4.0613250732421875,,,,5.078270435333252,10.88497543334961,,23.41017443144182,,,,6.05,19.76,,5.881431579589844,3.206322193145752,10.351353645324707,,23.03,65.83817291259766,23.469999313354492,64.4302973738414,6.239187717437744,7.314393520355225,5.571807861328125,,20.10633087158203
2009-07-23,15.08486174164259,73.66,8.029233932495117,78.80000305175781,23.07022476196289,,4.043276786804199,,,,5.0872650146484375,11.179219245910645,,23.90482667255465,,,,6.16,20.25,,5.850802421569824,3.202821731567383,10.525432586669922,,23.52,67.37905883789062,23.43000030517578,65.93481076210091,6.216397285461426,7.525275230407715,5.672658443450928,,20.510265350341797
2009-07-24,15.17809327280231,73.64,8.082314491271973,78.75,23.218996047973633,,4.055310249328613,,,,5.105254650115967,11.270801544189453,,24.06634577169353,,,,6.17,20.4,,5.876326560974121,3.213322639465332,10.529678344726562,,23.55,67.58846282958984,23.09000015258789,66.13997167868176,6.233483791351318,7.483098983764648,5.693891525268555,,20.869295120239258
2009-07-27,15.28997111019397,73.64,8.14022159576416,78.62999725341797,23.316469192504883,,4.055310249328613,,,,5.118749141693115,11.33121109008789,,24.16729520865533,,,,6.16,20.5,,5.876326560974121,3.213322639465332,10.529678344726562,,23.7,67.7904281616211,24.280000686645508,66.3451325952626,6.227789878845215,7.603597640991211,5.703746318817139,,20.854347229003906
2009-07-28,15.28997111019397,73.65,8.145045280456543,78.8499984741211,23.162572860717773,,4.0613250732421875,,,,5.136743545532227,11.280547142028809,,24.00577610951645,,,,6.16,20.38,,5.892738342285156,3.2203259468078613,10.618844032287598,,23.58,67.61091613769531,25.010000228881836,66.16928038105046,6.227789878845215,7.585522651672363,5.684032917022705,,20.9964599609375
2009-07-29,15.17809327280231,73.66,8.087141036987305,79.62999725341797,23.0291805267334,,4.0613250732421875,,,,5.141245365142822,11.20260238647461,,23.86444689776993,,,,6.14,20.26,,5.913255214691162,3.2203259468078613,10.542417526245117,,23.3,67.31171417236328,25.610000610351562,65.87619335736355,6.239187717437744,7.585522651672363,5.674174785614014,,20.981502532958984
2009-07-30,15.5137267849773,73.67,8.26085090637207,79.29000091552734,23.506282806396484,,4.079379558563232,,,,5.159231185913086,11.379929542541504,,24.35909913888275,,,,6.19,20.56,,5.93889856338501,3.2343268394470215,10.533924102783203,,23.78,68.11954498291016,25.399999618530273,66.66752832131822,6.2505784034729,7.760249614715576,5.725737571716309,,21.01141929626465
2009-07-31,15.5137267849773,73.62,8.265676498413086,78.3499984741211,23.8089656829834,,4.11680269241333,,,,5.221566677093506,11.379929542541504,,24.67204239346434,,,,6.18,20.6,,6.000439643859863,3.2733945846557617,10.593367576599121,,24.09,68.17192840576172,25.920000076293945,66.71637615859937,6.279773235321045,7.838572978973389,5.737111568450928,,20.846866607666016
2009-08-03,15.86800660338423,73.64,8.453858375549316,77.63999938964844,24.470752716064453,,4.104730129241943,,,,5.2396368980407715,11.590378761291504,,25.35849856480459,,,,6.27,20.95,,5.979922294616699,3.2593164443969727,10.72923469543457,,24.74,69.2190933227539,25.559999465942383,67.7421807415036,6.262597560882568,8.037402153015137,5.796256065368652,,20.97402000427246
2009-08-04,16.03582335947173,73.66,8.540716171264648,77.7699966430664,24.48614501953125,,4.104730129241943,,,,5.2531867027282715,11.722882270812988,,25.37868845219695,,,,6.26,21.05,,5.979922294616699,3.2628345489501953,10.724987983703613,,24.6,69.42852783203125,24.889999389648438,67.94734165808444,6.262597560882568,8.200075149536133,5.808389663696289,,21.026382446289062
2009-08-05,15.90529921584812,73.64,8.473162651062012,77.5199966430664,24.45022964477539,,4.09869384765625,,,,5.257704257965088,11.76770305633545,,25.33830867741223,,,,6.22,21.13,,5.964542865753174,3.255797863006592,10.623087882995605,,24.55,69.24903106689453,24.899999618530273,67.7714894438723,6.251156330108643,8.483251571655273,5.797016620635986,,20.72718620300293
2009-08-06,15.71883615352868,73.65,8.367009162902832,78.06999969482422,24.30145835876465,,4.104730129241943,,,,5.262220859527588,11.670269966125488,,25.18688452196953,,,,6.17,21.07,,5.979922294616699,3.2733945846557617,10.482975959777832,,24.35,68.8675537109375,25.670000076293945,67.40024588053552,6.262597560882568,8.423003196716309,5.75834321975708,,20.577577590942383
2009-08-07,16.16634750309533,73.64,8.613100051879883,78.97000122070312,24.4040584564209,,4.092658042907715,,,,5.2486653327941895,11.911904335021973,,25.28783395893133,,,,6.24,21.35,,5.954281806945801,3.276914358139038,10.457499504089355,,24.47,69.78753662109375,24.760000228881836,68.29904608650874,6.251156330108643,8.645929336547852,5.803081512451172,,20.667348861694336
2009-08-10,16.20364011555922,73.64,8.63239574432373,79.26000213623047,24.30145835876465,,4.1107683181762695,,,,5.2667365074157715,11.832013130187988,,25.18688452196953,,,,6.22,21.29,,5.995309829711914,3.2980339527130127,10.38956356048584,,24.21,69.55570220947266,24.989999771118164,68.0645764675592,6.2683281898498535,8.609780311584473,5.804600715637207,,20.8319034576416
2009-08-11,15.90529921584812,73.64,8.473162651062012,79.18000030517578,24.08085823059082,,4.122841835021973,,,,5.2667365074157715,11.695603370666504,,24.95470081695738,,,,6.17,20.96,,6.005565166473389,3.3015525341033936,10.291912078857422,,23.89,68.69548797607422,25.989999771118164,67.22439366632337,6.279773235321045,8.29045581817627,5.729527950286865,,20.801979064941406
2009-08-12,16.20364011555922,73.68,8.627570152282715,78.79000091552734,24.414321899414062,,4.11680269241333,,,,5.2667365074157715,11.872926712036133,,25.29792890262751,,,,6.23,21.18,,5.995309829711914,3.2980339527130127,10.381075859069824,,24.23,69.51078796386719,25.450000762939453,68.02549819773428,6.285503387451172,8.45915412902832,5.779576301574707,,20.914188385009766
2009-08-13,16.33416425918283,73.64,8.695125579833984,78.48999786376953,24.799076080322266,,4.134909629821777,,,,5.280289173126221,11.950870513916016,,25.70172665047472,,,,6.26,21.34,,6.020954132080078,3.3156332969665527,10.623087882995605,,24.56,69.99700927734375,24.709999084472656,68.50420700308959,6.308407306671143,8.633875846862793,5.816730976104736,,20.891738891601562
2009-08-14,15.9798844407759,73.68,8.511763572692871,78.88999938964844,24.598995208740234,,4.140951633453369,,,,5.280289173126221,11.775493621826172,,25.48973283285493,,,,6.21,21.16,,6.026080131530762,3.3156332969665527,10.423532485961914,,24.42,69.39859008789062,24.270000457763672,67.91803295571574,6.314117431640625,8.5796537399292,5.786400318145752,,20.891738891601562
2009-08-17,15.47643417251341,73.64,8.246376991271973,79.29000091552734,23.75252914428711,,4.146983623504639,,,,5.2667365074157715,11.43058967590332,,24.61147273128726,,,,6.08,20.68,,6.031209468841553,3.3191516399383545,10.173027992248535,,23.44,67.73060607910156,27.889999389648438,66.28651519052522,6.331294059753418,8.218153953552246,5.665832042694092,,20.809473037719727
2009-08-18,15.79342137845646,73.68,8.410430908203125,78.94000244140625,24.132164001464844,,4.140951633453369,,,,5.2667365074157715,11.566993713378906,,25.00517553543829,,,,6.13,20.85,,6.000439643859863,3.3050718307495117,10.325879096984863,,23.93,68.43368530273438,26.18000030517578,66.97038491246137,6.319847583770752,8.386857032775879,5.701473712921143,,20.794498443603516
2009-08-19,15.92394552208006,73.64,8.482813835144043,78.47000122070312,24.327104568481445,,4.146983623504639,,,,5.271256923675537,11.625450134277344,,25.20707440936189,,,,6.18,21.03,,6.020954132080078,3.312112808227539,10.423532485961914,,24.09,68.91240692138672,26.260000228881836,67.43932415036045,6.337025165557861,8.38082504272461,5.755310535430908,,21.086227416992188
2009-08-20,16.12905489063145,73.66,8.588967323303223,78.37999725341797,24.583614349365234,,4.153020858764648,,,,5.275773525238037,11.765755653381348,,25.47963788915875,,,,6.24,21.26,,6.031209468841553,3.3261914253234863,10.436270713806152,,24.37,69.66785430908203,25.09000015258789,68.18181127703399,6.348473072052002,8.597729682922363,5.813699245452881,,21.23581886291504
2009-08-21,16.55791993396616,73.64,8.815755844116211,78.04000091552734,25.127405166625977,,4.134909629821777,,,,5.280289173126221,12.015178680419922,,26.03485979244866,,,,6.33,21.71,,6.000439643859863,3.312112808227539,10.627334594726562,,24.78,70.97686767578125,25.010000228881836,69.4616246138002,6.331294059753418,8.766429901123047,5.900897979736328,,21.452747344970703
2009-08-24,16.53927362773421,73.64,8.806107521057129,78.2699966430664,25.224882125854492,,4.146983623504639,,,,5.2938408851623535,11.980098724365234,,26.14590417310664,,,,6.33,21.75,,6.031209468841553,3.333233594894409,10.538169860839844,,24.83,70.93946838378906,25.139999389648438,69.42254634397528,6.348473072052002,8.700155258178711,5.916064739227295,,21.602338790893555
2009-08-25,16.65115146512587,73.64,8.864007949829102,78.23999786376953,25.48651885986328,,4.153020858764648,,,,5.298357009887695,12.028816223144531,,26.40837270920733,,,,6.33,21.8,,6.046665191650391,3.336750030517578,10.57638168334961,,25.03,71.10403442382812,24.920000076293945,69.5886289907312,6.3541998863220215,8.80860424041748,5.925165176391602,,21.602338790893555
2009-08-26,16.65115146512587,73.66,8.864007949829102,78.66000366210938,25.317218780517578,,4.159054756164551,,,,5.298357009887695,12.040507316589355,,26.23675866637226,,,,6.34,21.78,,6.051811695098877,3.34027361869812,10.686775207519531,,24.88,71.12644958496094,24.950000762939453,69.60816812564366,6.359913349151611,8.784505844116211,5.933504104614258,,21.60982322692871
2009-08-27,16.68844407758976,73.66,8.888134002685547,78.01000213623047,25.563472747802734,,4.153020858764648,,,,5.298357009887695,12.044404029846191,,26.48913225877677,,,,6.35,21.86,,6.046665191650391,3.3437891006469727,10.699512481689453,,25.01,71.32843017578125,24.68000030517578,69.80355947476828,6.359913349151611,8.874879837036133,5.935780048370361,,21.602338790893555
2009-08-28,16.61385885266199,73.68,8.849533081054688,78.37000274658203,25.59424591064453,,4.159054756164551,,,,5.302873134613037,12.04634952545166,,26.52951203356149,,,,6.33,21.8,,6.056963920593262,3.354351282119751,10.90755844116211,,25.04,71.19377899169922,24.760000228881836,69.67655509783727,6.3656415939331055,8.886931419372559,5.918341159820557,,21.445262908935547
2009-08-31,16.31551795295089,73.68,8.690299987792969,78.16999816894531,25.414697647094727,,4.179650783538818,,,,5.3291778564453125,11.925537109375,,26.33770810333407,,,,6.3,21.64,,6.067268371582031,3.372398614883423,10.805658340454102,,24.79,70.62529754638672,26.010000228881836,69.11968975283213,6.375418186187744,8.856805801391602,5.89331579208374,,21.407861709594727
2009-09-01,15.84936029715229,73.63,8.439387321472168,78.76000213623047,24.71700096130371,,4.185712814331055,,,,5.324643135070801,11.648835182189941,,25.6108721572091,,,,6.2,21.08,,6.0724101066589355,3.3688573837280273,10.546661376953125,,24.21,69.06201171875,29.149999618530273,67.58586766220391,6.381168365478516,8.38082504272461,5.76820182800293,,21.06377601623535
2009-09-02,15.75612876599257,73.7,8.39595890045166,78.37999725341797,24.650306701660156,,4.197826862335205,,,,5.3291778564453125,11.60206413269043,,25.55030249503201,,,,6.19,20.97,,6.093015670776367,3.372398614883423,10.495712280273438,,24.26,68.85257720947266,28.899999618530273,67.38070674562306,6.398413181304932,8.308526992797852,5.749244213104248,,21.108661651611328
2009-09-03,15.99853074700784,73.7,8.521414756774902,78.45999908447266,24.804210662841797,,4.197826862335205,,,,5.333713054656982,11.709244728088379,,25.70172665047472,,,,6.24,21.15,,6.082719802856445,3.3688573837280273,10.584875106811523,,24.52,69.44347381591797,27.100000381469727,67.95711122554067,6.3926615715026855,8.471203804016113,5.781091690063477,,21.01141929626465
2009-09-04,16.278225340487,73.7,8.66617202758789,78.13999938964844,25.209489822387695,,4.185712814331055,,,,5.333713054656982,11.888517379760742,,26.12571428571428,,,,6.32,21.42,,6.056963920593262,3.3617820739746094,10.839625358581543,,24.94,70.36347961425781,25.260000228881836,68.8559114315139,6.375418186187744,8.567604064941406,5.853886127471924,,21.310623168945312
2009-09-08,16.42739579034255,73.7,8.753029823303223,77.31999969482422,25.722503662109375,,4.185712814331055,,,,5.3518571853637695,12.089226722717285,,26.66074630161183,,,,6.36,21.61,,6.056963920593262,3.3653194904327393,11.00096607208252,,25.45,70.9918212890625,25.6200008392334,69.47139418125643,6.381168365478516,8.603753089904785,5.904691696166992,,21.2133846282959
2009-09-09,16.74438299628559,73.65,8.92209529876709,77.08999633789062,26.009784698486328,,4.185712814331055,,,,5.356387615203857,12.237317085266113,,26.95349966880106,,,,6.4,21.8,,6.062109470367432,3.3688573837280273,11.094375610351562,,25.64,71.54534912109375,24.31999969482422,70.01848995880535,6.381168365478516,8.736308097839355,5.935780048370361,,21.460227966308594
2009-09-10,17.06137020222864,73.66,9.08150577545166,76.81999969482422,26.276561737060547,,4.20994234085083,,,,5.388139724731445,12.397104263305664,,27.2361580922941,,,,6.46,22.03,,6.108468055725098,3.3865528106689453,11.102867126464844,,25.92,72.29331970214844,23.549999237060547,70.75120751802265,6.4041619300842285,8.80860424041748,5.982791900634766,,21.624786376953125
2009-09-11,17.02407758976475,73.65,9.062186241149902,76.61000061035156,26.158567428588867,,4.215998649597168,,,,5.415351390838623,12.408796310424805,,27.10492382424376,,,,6.47,21.96,,6.123922824859619,3.4007067680358887,10.93303394317627,,25.88,72.2110366821289,24.149999618530273,70.66328141091657,6.4041619300842285,8.754378318786621,5.972177028656006,,21.632265090942383
