Date,A1V12,EffectiveHolding,MGK Buy Hold,MGV Buy Hold,VOO Benchmark,BIL Buy Hold
2011-05-05,106518.60159948206,MGV,104409.06743883254,106442.86196276665,105616.21048691227,100021.7831073551
2011-05-06,106852.32657522618,MGV,104933.56228373382,106776.34964466681,106117.52225053645,100021.7831073551
2011-05-09,107429.06137491435,MGK,105499.94056452556,107135.55650317135,106549.66256916174,100021.7831073551
2011-05-10,108176.73616104013,MGK,106234.18923512117,107930.84772545763,107431.22743848975,100021.7831073551
2011-05-11,107172.71640942885,MGK,105248.19882652085,106853.37075227012,106290.39045882777,100021.7831073551
2011-05-12,107770.83496096445,MGK,105835.57686771335,107186.85125405398,106860.82189241718,100021.7831073551
2011-05-13,106830.9310026204,MGK,104912.55091484197,106468.54523878949,105927.36118099542,100000.0
2011-05-16,106418.99615084718,MGV,104031.50126578986,106058.0077288208,105270.50858701878,100000.0
2011-05-17,106418.99615084718,MGV,103926.53728925945,106058.0077288208,105253.22435494133,100000.0
2011-05-18,107397.23065377265,MGV,104849.62128458633,107032.92392070826,106238.51187507858,99978.2168926449
2011-05-19,107525.99046402663,MGV,105143.31610942814,107161.24695931049,106376.81161921499,100021.7831073551
2011-05-20,106946.72988207891,MGK,104576.89139467198,106058.0077288208,105668.09769983373,100000.0
2011-05-23,105680.97297533121,MGK,103339.18246504916,104954.86901995935,104406.24520811277,100000.0
2011-05-24,105530.83343809523,MGK,103192.36987810156,104903.57426907672,104319.82404772553,100000.0
2011-05-25,105874.04005005794,MGK,103527.97135581604,105211.41457553557,104665.52594761903,100000.0
2011-05-26,106367.48117168472,MGK,104010.47828840693,105467.98885157701,105080.39066333915,100000.0
2011-05-27,106839.50601078015,MGK,104472.04350305257,105929.7564913816,105547.08218777475,100000.0
2011-05-31,107976.52779126968,MGK,105583.86995518194,107007.26218503433,106601.53252373864,100000.0
2011-06-01,105680.97297533121,MGK,103339.18246504916,104595.71960238526,104233.3597414769,99978.2168926449
2011-06-02,105638.10479560803,MGK,103297.26420368536,104313.49795090251,104112.35285859021,99978.2168926449
2011-06-03,104565.37934892652,MGK,102248.30933935613,103492.51627247708,103109.78110637552,99978.2168926449
2011-06-06,103471.23761971369,MGK,101178.41275708165,102414.98185835914,102020.77093542903,99978.2168926449
2011-06-07,103428.34569688348,MGK,101136.47127873565,102235.45741038623,101882.50570798173,100000.0
2011-06-08,102934.86896059618,MGK,100653.92952067147,101953.22857878717,101467.64099226161,100000.0
2011-06-09,103642.8884119091,MGK,101346.25992990329,102774.19589697997,102245.49183995267,99978.2168926449
2011-06-10,102478.6102852956,MGV,99688.9736979452,101619.67627584025,100810.81428580181,100000.0
2011-06-13,102944.31719145752,MGV,99521.16135059686,102081.47981622636,100879.92532659475,99978.2168926449
2011-06-14,103798.11680649061,MGV,100737.89373680114,102928.12323032571,102176.37216998744,100000.0
2011-06-15,102038.81822306535,MGV,99248.41985219141,101183.57037170959,100395.93231173714,100000.0
2011-06-16,102582.12484490643,MGV,99164.47885304393,101722.32321853595,100586.06749376132,100000.0
2011-06-17,103125.43146674753,MGV,99332.30280888338,102261.07606536231,100862.6497236896,100000.0
2011-06-20,103435.90273752215,MGV,99940.69221896771,102568.94509228639,101433.03801141761,100000.0
2011-06-21,104522.53770362173,MGV,101556.06018956202,103646.47232628803,102815.93190271436,99978.2168926449
2011-06-22,103901.61688448988,MGV,100947.63595400438,103030.7558127888,102210.94063414235,100000.0
2011-06-23,103880.07430755577,MGK,100926.70584455023,102414.98185835914,101865.23010507657,100000.0
2011-06-24,102547.57691020604,MGK,99632.09209155291,101279.43210449711,100744.89603875257,99978.2168926449
2011-06-27,103630.89491656263,MGK,100684.61076265,102079.47656377728,101595.97404241428,99978.2168926449
2011-06-28,105277.58177761678,MGK,102284.48139762518,102957.00883822056,102898.70292322703,99978.2168926449
2011-06-29,106209.15783884688,MGK,103189.57223174635,104092.68065405978,103819.33205546798,100000.0
2011-06-30,107227.46577249219,MGK,104178.92910276579,104892.80409461929,104809.41739539307,100000.0
2011-07-01,108744.2041772317,MGK,105652.5457885323,106364.00274538927,106390.04876949298,99978.2168926449
2011-07-05,109112.48307287214,MGK,106010.35430972197,106054.30278880743,106216.31764397364,99978.2168926449
2011-07-06,109350.83740856728,MGK,106241.93209868518,105950.99527541167,106372.66098734816,100000.0
2011-07-07,110694.15986121501,MGK,107547.0631446195,106957.64040125074,107536.46882362032,99978.2168926449
2011-07-08,110087.49078532546,MGK,106957.64200899332,106105.88474434227,106806.94134069896,99978.2168926449
2011-07-11,108029.18896288489,MGK,104957.85885560709,104324.97895687414,104826.77929002105,99956.382166552
2011-07-12,107509.2039666719,MGK,104452.65732291479,103912.02892782698,104357.78377658658,99978.2168926449
2011-07-13,107877.54260323565,MGK,104810.52388655997,104195.91636629248,104722.56477639182,100000.0
2011-07-14,107032.56698438956,MGK,103989.57139593498,103782.95915712902,104045.10571900982,100000.0
2011-07-15,107964.1549938043,MGK,104894.67383854724,103808.80039571057,104618.30711690121,100000.0
2011-07-18,107379.18382124936,MGK,104326.33372275952,102621.51072375501,103732.44491977761,100000.0
2011-07-19,109459.1715988399,MGK,106347.18628749311,104066.86813594344,105417.36847005725,100000.0
2011-07-20,109242.5032182947,MGK,106136.67790987725,104324.97895687414,105417.36847005725,99978.2168926449
2011-07-21,110477.5034288545,MGK,107336.56637549476,105976.85805434214,106824.29460615465,99978.2168926449
2011-07-22,110889.1781311642,MGK,107736.53693636133,105744.50949071364,106911.16448350046,100000.0
2011-07-25,110434.16736310853,MGK,107294.46237827337,105047.65766296835,106303.20477966401,100000.0
2011-07-26,110174.210709556,MGK,107041.89643740052,104660.53451227014,105851.57116085752,100000.0
2011-07-27,107725.84845084777,MGK,104663.14248354845,102750.59485468558,103749.79818523329,100000.0
2011-07-28,107704.18639206712,MGK,104642.0962891833,102260.15701047529,103454.55105566274,100000.0
2011-07-29,106945.83511197433,MGK,103905.3053590367,101408.45161438095,102655.50696085126,100000.0
2011-08-01,106599.2302232992,MGK,103568.55464070327,101253.56214545034,102290.76910690742,100000.0
2011-08-02,103890.88741466912,MGK,100937.21152899615,98956.44189623713,99737.41428751039,100000.0
2011-08-03,104757.57288503449,MGK,101779.25664795068,99162.89896046995,100241.1681068899,100000.0
2011-08-04,99882.55224504496,MGK,97042.83556433054,94594.53560120657,95551.2733767513,100000.0
2011-08-05,99687.57579374209,MGK,96853.40240230758,94465.49455097383,95342.82709114831,100000.0
2011-08-08,93534.29654064706,MGK,90875.0643110407,88167.77863931196,89228.67021780118,100000.0
2011-08-09,97737.5842652048,MGK,94958.85022074707,91832.81874636462,93223.71810841296,100000.0
2011-08-10,93577.63858048536,MGK,90917.17411250764,87703.19639391583,89176.55864640043,100000.0
2011-08-11,97672.60406295517,MGK,94895.71744189718,91781.22243059718,93084.7798055278,100000.0
2011-08-12,98777.60802446173,MGK,95969.30552434162,91961.87415682997,93831.69507059397,100000.0
2011-08-15,100272.52306992776,MGK,97421.71930111312,94310.59072181063,95759.71103318201,100000.0
2011-08-16,99622.58961740015,MGK,96790.26381921215,93768.59964253072,94943.33956043169,100000.0
2011-08-17,99427.58926972796,MGK,96600.80744020699,93949.27290911243,95047.5972199223,100000.0
2011-08-18,94964.32696934073,MGK,92264.43817689111,90310.01659971089,91104.61775484988,99956.382166552
2011-08-19,93165.96985226803,MGK,90517.20935588662,88942.06802140623,89367.65166654772,100000.0
2011-08-22,93469.23867519721,MGK,90811.85607699865,88813.02697117349,89437.09924505961,99956.382166552
2011-08-23,96459.28980754537,MGK,93716.89838762702,91368.2436810848,92528.94893143665,100000.0
2011-08-24,97975.89080816136,MGK,95190.38157574587,92762.0263178547,93796.94539382118,100000.0
2011-08-25,96459.28980754537,MGK,93716.89838762702,91548.9025874339,92389.98474103466,99956.382166552
2011-08-26,98192.53529233723,MGK,95400.86673637952,92374.86726657496,93605.89551953528,100000.0
2011-08-29,100814.22986584468,MGK,97948.02507062606,95084.93754483534,96332.93831859026,100000.0
2011-08-30,101160.88254725844,MGK,98284.82222292389,95188.17325706805,96506.63492742047,100000.0
2011-08-31,101529.24508019148,MGK,98642.71200355126,95601.1017457663,96992.97507713833,100000.0
2011-09-01,100575.92332288813,MGK,97716.49371562726,94413.89105509009,96055.02719613082,100000.0
2011-09-02,98149.28286388383,MGK,95358.84399859584,92116.74926552795,93571.1026969011,100000.0
2011-09-06,97715.95805097812,MGK,94937.83885185522,91032.71684615401,92928.44509132556,99978.2168926449
2011-09-07,100207.57871223206,MGK,97358.62134773652,93794.37626006553,95551.2733767513,99956.382166552
2011-09-08,99557.53772604256,MGK,96727.06138941566,92736.17789915684,94543.8434005428,99956.382166552
2011-09-09,96827.62844410907,MGK,94074.7649512722,90258.42746405974,92059.91890131308,99978.2168926449
2011-09-12,97477.60371528295,MGK,94706.26106289202,90929.473953805,92719.99880572256,99978.2168926449
2011-09-13,98517.58565589356,MGK,95716.67573676772,91445.67405531749,93484.28459458897,99956.382166552
2011-09-14,100034.23444924818,MGK,97190.20535885096,92529.72083492402,94804.40125754653,99956.382166552
2011-09-15,101702.55349862135,MGK,98811.09316696353,94155.75151369417,96437.16146139175,99956.382166552
2011-09-16,102352.58253662619,MGK,99442.6415167933,94671.95879532296,97010.32834259402,99956.382166552
2011-09-19,101919.23382735117,MGK,99021.61315307049,93407.21720878579,96107.12150918701,99978.2168926449
2011-09-20,101659.19353650606,MGK,98768.96595275994,93484.69784383262,95950.77816581247,99978.2168926449
2011-09-21,98907.56245486865,MGK,96095.56527779583,90439.05764994363,93050.04738709958,99978.2168926449
2011-09-22,95787.59871075982,MGK,93064.3038434321,87703.19639391583,90131.9115678973,99956.382166552
2011-09-23,96257.1922381877,MGK,93520.54656490817,88161.19447266031,90551.1253864467,99978.2168926449
2011-09-26,98191.84827171949,MGK,95400.19924814125,90503.13300784909,92752.02166405476,99978.2168926449
2011-09-27,99104.87477627171,MGK,96287.26789982893,91543.96266741608,93817.50871136515,99956.382166552
2011-09-28,97191.89274970522,MGK,94428.67301945212,89852.56420980558,91948.5421746912,99978.2168926449
2011-09-29,97104.9637322432,MGK,94344.21544245067,91257.76323150037,92612.28947731982,99978.2168926449
2011-09-30,94626.76685644986,MGK,91936.47508632074,89306.107098184,90411.39319971175,99978.2168926449
2011-10-03,92126.87207732188,MGK,89507.65371035236,86573.84308042498,87634.06821377946,99978.2168926449
2011-10-04,94126.78909544273,MGK,91450.71197197617,88447.42262904123,89555.49148874536,99978.2168926449
2011-10-05,96083.25654006338,MGK,93351.55595571315,89904.61287290024,91337.16531863176,99978.2168926449
2011-10-06,97822.27897213624,MGK,95041.13700991272,91465.92198329746,93101.36507465054,99956.382166552
2011-10-07,97322.34900386773,MGK,94555.42032953256,90529.12502887304,92385.22143793594,99978.2168926449
2011-10-10,100496.10944938852,MGK,97638.94899507615,93677.76399115668,95511.88120529172,99956.382166552
2011-10-11,100952.60179234148,MGK,98082.46300606056,93469.56933877806,95476.94168672878,99978.2168926449
2011-10-12,101626.53914784224,MGK,98737.23994658237,94718.60801095629,96350.32610073505,99956.382166552
2011-10-13,101778.69927943169,MGK,98885.07408074681,93937.95704581581,96210.6025431724,99978.2168926449
2011-10-14,103800.32017497948,MGK,100849.21916645461,95369.16962888348,97800.11333554873,99956.382166552
2011-10-17,101778.69927943169,MGK,98885.07408074681,93443.51269670736,95966.0604299209,99956.382166552
2011-10-18,103387.319224173,MGK,100447.9600630759,95759.4807512211,97887.45781736996,99978.2168926449
2011-10-19,101691.75233969267,MGK,98800.59909100871,95030.85690882638,96664.72136359561,99978.2168926449
2011-10-20,101909.14955950184,MGK,99011.8155865817,95681.38980628837,97101.40062684033,99978.2168926449
2011-10-21,103843.78767075665,MGK,100891.45085707812,97424.84410710982,98970.43619689251,99956.382166552
2011-10-24,105256.791936316,MGK,102264.28262311037,98309.60675867219,100228.12079840209,99956.382166552
2011-10-25,103452.56826057739,MGK,100511.35403297555,96201.84053665338,98289.23207874085,99978.2168926449
2011-10-26,104061.19683875049,MGK,101102.6789611422,97763.1281067017,99232.43512566706,99978.2168926449
2011-10-27,107717.32871514867,MGV,104186.26566914128,101197.98086513365,102656.04196953264,99956.382166552
2011-10-28,107578.86643128318,MGV,104460.80648366731,101067.89869803669,102760.86915439376,99956.382166552
2011-10-31,105002.92685022615,MGV,102412.12836576591,98647.86203779886,100123.28498436869,99934.54744045908
2011-11-01,102187.85176184525,MGK,99666.5112676658,95317.14968625405,97468.23536964829,99978.2168926449
2011-11-02,103725.3132850342,MGK,101166.03810556854,96878.40135572084,99005.36708628318,99956.382166552
2011-11-03,105630.93242258568,MGK,103024.63879019092,98439.69610588546,100839.43725025558,99934.54744045908
2011-11-04,105046.2269084523,MGK,102454.3600563894,97737.11454532883,100262.9826544145,99956.382166552
2011-11-07,105695.83490128473,MGK,103087.93989216175,98543.76471160955,100839.43725025558,99978.2168926449
2011-11-08,107103.4319562754,MGK,104460.80648366731,99792.86800483451,102044.68237181775,99978.2168926449
2011-11-09,103357.20327931183,MGK,100807.01069281332,96279.90994123722,98359.09385752218,99956.382166552
2011-11-10,104006.8231743043,MGK,101440.60213707678,97242.7204570345,99249.93508705152,99978.2168926449
2011-11-11,106042.35438869424,MGK,103425.90950206073,98960.15401636678,101188.79791919592,99956.382166552
2011-11-14,105371.0606602686,MGK,102771.17899550333,97893.28925507801,100210.62083701763,99978.2168926449
2011-11-15,106128.97830946658,MGK,103510.39610028993,98075.3841846881,100734.66184042813,99956.382166552
2011-11-16,104396.57130697968,MGK,101820.73378665265,96383.971366845,99110.21152948886,99978.2168926449
2011-11-17,102599.24992363369,MGK,100067.75876255342,94718.60801095629,97520.63170373428,99978.2168926449
2011-11-18,102274.43997613745,MGK,99750.96304042169,95291.04278336921,97380.89951699934,99978.2168926449
2011-11-21,100498.8162305447,MGK,98019.15029559862,93235.37548525918,95634.19972236501,99978.2168926449
2011-11-22,100433.85424104547,MGK,97955.79115117228,92688.89683328869,95127.58964696071,99956.382166552
2011-11-23,98376.63133998231,MGK,95949.32731115771,90529.12502887304,93118.86503603499,99978.2168926449
2011-11-25,97986.84750082679,MGK,95569.16083610854,90607.20879368948,92839.34888753142,99978.2168926449
2011-11-28,100888.58816754019,MGK,98399.30516215668,92662.90481226474,95616.69113180827,99978.2168926449
2011-11-29,101040.18597997182,MGK,98547.16251330334,93287.41696823754,95896.17276362273,99934.54744045908
2011-11-30,104937.98866504694,MGK,102348.79243832176,97554.93345432308,99826.35516620347,99956.382166552
2011-12-01,105067.93644836552,MGK,102475.53394415666,97164.65105245067,99756.45024156073,99934.54744045908
2011-12-02,104851.3409399545,MGK,102264.28262311037,97528.94861341543,99704.06253664702,99956.382166552
2011-12-05,105804.14455765022,MGK,103193.577161176,98361.62670130163,100787.01502865274,99956.382166552
2011-12-06,105695.83490128467,MGK,103087.93989216175,98882.06307143404,100874.37676881852,99978.2168926449
2011-12-07,106252.14888546172,MGV,103151.3570790436,99402.51380179907,101206.24610554668,99956.382166552
2011-12-08,103581.90316048588,MGV,101123.81802343615,96904.4077369774,99022.83253097851,99956.382166552
2011-12-09,105334.22505540642,MGV,103024.63879019092,98543.76471160955,100699.73095103748,99934.54744045908
2011-12-12,103930.61741451052,MGK,101651.80702415867,97008.51942339932,99249.93508705152,99934.54744045908
2011-12-13,102807.7170593202,MGK,100553.52768114353,96383.971366845,98306.66300674707,99934.54744045908
2011-12-14,101425.75797827914,MGK,99201.86980287853,95707.41772789384,97206.21918252917,99956.382166552
2011-12-15,102060.01575105512,MGV,99201.86980287853,96305.91632249378,97573.019408648,99934.54744045908
2011-12-16,102253.05899615532,MGV,99434.17892678107,96488.0758731506,97642.92433329074,99956.382166552
2011-12-19,100984.50540502887,MGV,98652.71852287988,95291.04278336921,96647.27317724483,99956.382166552
2011-12-20,103935.20602785809,MGV,101503.99610697642,98075.3841846881,99529.36494383229,99956.382166552
2011-12-21,104638.93501970245,MGV,101136.95883536187,98739.43724115232,99826.35516620347,99956.382166552
2011-12-22,106029.66816883338,MGV,101518.79693312952,100051.76145844246,100769.60998816337,99956.382166552
2011-12-23,106891.90263323122,MGV,102367.50532597571,100865.3835176553,101565.59072681534,99956.382166552
2011-12-27,106864.12175471878,MGV,102664.49696229005,100839.16891302589,101671.00469539152,99934.54744045908
2011-12-28,105529.02645376178,MGV,101391.5330451951,99579.34570615762,100423.42485462218,99938.9040619301
2011-12-29,106585.94773207894,MGV,102346.19213631527,100576.67822114917,101337.16790738344,99938.9040619301
2011-12-30,106168.69430723408,MGV,102049.22371698314,100182.94936345037,100950.55510170903,99938.9040619301
2012-01-03,107921.06586038067,MGV,103597.97055715186,101836.52296836635,102444.1957900512,99917.10030707988
2012-01-04,107976.6960994397,MGV,103831.34766223562,101889.0167986719,102619.89436685045,99917.10030707988
2012-01-05,108199.1866192162,MGV,104085.93348055995,102098.96339942893,102953.76567154765,99917.10030707988
2012-01-06,107809.77494580302,MGV,103937.46087938499,101731.50658729,102742.90321770616,99917.10030707988
2012-01-09,108310.47753379386,MGV,103937.46087938499,102203.97978050528,102901.04142891499,99938.9040619301
2012-01-10,109339.6483700582,MGV,104764.87929955294,103175.12641133263,103779.66375049543,99938.9040619301
2012-01-11,109506.51625989056,MGV,104743.67058631238,103332.58636190041,103885.08634824389,99917.10030707988
2012-01-12,109589.92737746204,MGV,105019.45350938616,103411.29479683538,104113.48328015894,99917.10030707988
2012-01-13,109089.27805327551,MGV,104595.15155117301,102938.87186443423,103674.19800688556,99917.10030707988
2012-01-17,109228.34984636563,MGV,105316.4915796649,103070.10285013999,103955.32781060555,99917.10030707988
2012-01-18,110285.30917025731,MGV,106334.8348529622,104067.47126571306,105115.09719425053,99917.10030707988
2012-01-19,110813.81546410533,MGV,107162.25327313015,104566.18060390666,105677.39131837961,99917.10030707988
2012-01-20,111036.28315653712,MGV,106844.04131508416,104776.10566431477,105677.39131837961,99917.10030707988
2012-01-23,111175.35494962723,MGV,107056.22131541849,104907.33665002053,105782.84843281719,99917.10030707988
2012-01-24,110785.98893090348,MGV,107077.43002865904,104539.92291857942,105624.6929632638,99917.10030707988
2012-01-25,112234.72474876326,MGK,108477.6694421795,104881.1005050422,106556.01363996005,99917.10030707988
2012-01-26,111642.04044238527,MGK,107904.82523184478,104093.7504913892,106011.28851059364,99917.10030707988
2012-01-27,111861.53313087813,MGK,108116.9704067058,104067.47126571306,105870.70203580295,99917.10030707988
2012-01-30,111707.91827529269,MGK,107968.49780553085,103490.02477211926,105519.25310717078,99938.9040619301
2012-01-31,111839.58986730076,MGK,108095.76169346526,103306.32867657318,105466.55475205497,99917.10030707988
2012-02-01,112717.66871616672,MGK,108944.44686932926,104172.44456609157,106468.12552028516,99917.10030707988
2012-02-02,113003.0272270232,MGK,109220.25300938524,104356.18374233549,106678.97071578208,99917.10030707988
2012-02-03,114517.64087779041,MGK,110684.16499659175,105930.99147138605,108190.18902805922,99917.10030707988
2012-02-06,114451.81108705829,MGK,110620.53885687009,105930.99147138605,108032.05081685039,99938.9040619301
2012-02-07,114737.13356628327,MGK,110896.31017145277,106193.43908256495,108365.9134923753,99917.10030707988
2012-02-08,114868.84118992284,MGK,111023.60888486048,106482.12283872216,108594.34494097948,99938.9040619301
2012-02-09,115373.70439981601,MGK,111511.57180826859,106403.4215839035,108717.36242100748,99917.10030707988
2012-02-10,114649.34850142995,MGK,110811.46370999946,105511.01928859264,107979.32657421775,99938.9040619301
2012-02-13,115527.36729757675,MGK,111660.09084340796,106114.73064762997,108805.20739482096,99917.10030707988
2012-02-14,115637.10763655129,MGK,111766.15762659292,105904.7194258262,108647.06918361213,99938.9040619301
2012-02-15,114912.71570653374,MGK,111066.01470285049,105406.03162798152,108172.61140412424,99917.10030707988
2012-02-16,116120.02758286711,MGK,112232.91183676047,106744.61353059889,109349.94978253191,99938.9040619301
2012-02-17,116098.13236146506,MGK,112211.74955748432,107322.07438442529,109613.53647900604,99917.10030707988
2012-02-21,116229.77993238547,MGK,112338.99022843654,107400.77563924396,109683.76931219542,99917.10030707988
2012-02-22,116076.16507680004,MGK,112190.51762726156,106744.61353059889,109314.79453466197,99917.10030707988
2012-02-23,116668.81335154656,MGK,112763.32701212297,107269.5446535382,109841.92478174882,99917.10030707988
2012-02-24,117041.96893780018,MGK,113123.99122212337,107190.83621860323,110000.11476799133,99938.9040619301
2012-02-27,117173.6645508959,MGK,113251.27832703998,107715.73862107733,110193.37371038098,99917.10030707988
2012-02-28,117612.68595951315,MGK,113675.60350223533,107899.49215755386,110579.95199936627,99917.10030707988
2012-02-29,117239.44629945271,MGK,113314.85803279724,107322.07438442529,109982.52851488408,99938.9040619301
2012-03-01,118029.764104553,MGK,114078.71996419012,108030.68724267809,110702.95222104971,99917.10030707988
2012-03-02,117700.51906654178,MGK,113760.49639765304,107847.0055073646,110404.25342256702,99917.10030707988
2012-03-05,117041.96893780018,MGK,113123.99122212337,107558.28585062586,109929.83015976826,99917.10030707988
2012-03-06,115417.62695860228,MGK,111554.02406022299,105694.75846483656,108207.75802282192,99917.10030707988
2012-03-07,116251.72319596286,MGK,112360.19894167708,106560.88871458758,109068.7854621228,99917.10030707988
2012-03-08,117568.78742181456,MGK,113633.17446726313,107322.07438442529,110123.08047298565,99938.9040619301
2012-03-09,118007.79681988797,MGK,114057.48803396737,107584.52199560418,110544.82263901316,99938.9040619301
2012-03-12,117898.02044928195,MGK,113951.38642530912,107820.72628168846,110597.55551081809,99938.9040619301
2012-03-13,119851.67952975404,MGK,115839.64680469317,110051.65303868626,112583.17982754944,99938.9040619301
2012-03-14,120027.27368054834,MGK,116009.362944582,109631.77419740481,112495.27444953,99917.10030707988
2012-03-15,120597.9907022613,MGK,116560.97522469396,110392.88806607947,113075.18071428318,99917.10030707988
2012-03-16,120641.92527159138,MGK,116603.43908513946,110524.12623190154,113233.33618383658,99917.10030707988
2012-03-19,121388.24845464247,MGK,117324.77911363135,110812.85306875658,113707.76807580762,99938.9040619301
2012-03-20,121037.06015305387,MGK,116985.3468338537,110655.42183865403,113391.49165338997,99938.9040619301
2012-03-21,120883.37323420546,MGK,116836.80458173214,110340.40859600651,113215.73267238477,99938.9040619301
2012-03-22,120224.83511600769,MGK,116200.31101469357,109211.8020146114,112337.15349666573,99938.9040619301
2012-03-23,120400.45328788966,MGK,116370.05037156459,109972.9589639839,112776.43876993911,99938.9040619301
2012-03-26,122145.75345399928,MGK,118056.92664733775,111367.34473052341,114303.20685066536,99938.9040619301
2012-03-27,121947.65154406759,MGK,117865.45619512667,110812.75972724461,113985.523873166,99917.10030707988
2012-03-28,121507.4891337865,MGK,117440.02821327678,110311.02037997032,113438.33080052744,99938.9040619301
2012-03-29,121375.4452149197,MGK,117312.40446211824,110205.35778842653,113244.22619925432,99917.10030707988
2012-03-30,121661.57240058131,MGK,117588.95354560466,110707.13303628235,113614.87503621017,99917.10030707988
2012-04-02,122739.9030467245,MGK,118631.18709358673,111288.09778686558,114532.64791242633,99895.37914221013
2012-04-03,122673.95315055408,MGK,118567.44486895406,110627.8717323919,114091.42970456216,99917.10030707988
2012-04-04,121375.44521491969,MGK,117312.40446211824,109597.94148937584,112891.18087375029,99895.37914221013
2012-04-05,121705.5670226305,MGK,117631.47544850566,109201.73549155184,112855.88755912385,99917.10030707988
2012-04-09,120539.1030058629,MGK,116504.05879282836,108013.38316238314,111602.7073855446,99938.9040619301
2012-04-10,118558.33612796653,MGK,114589.59804903055,106217.63607451266,109661.1781391656,99938.9040619301
2012-04-11,119394.67833702332,MGK,115397.94371832043,107009.86138713673,110561.33887475765,99938.9040619301
2012-04-12,120935.25878355095,MGK,116886.95326328615,108330.29195573516,112079.24479555205,99917.10030707988
2012-04-13,119570.71687793933,MGK,115568.08937237997,106851.38186005365,110737.85722292353,99895.37914221013
2012-04-16,118844.46331362813,MGK,114866.14713251697,107458.84123980218,110614.2874758696,99917.10030707988
2012-04-17,120935.25878355093,MGK,116886.95326328615,108911.29260689991,112308.70311565757,99917.10030707988
2012-04-18,120605.12496529629,MGK,116567.87066840763,108330.29195573516,111920.44213807763,99917.10030707988
2012-04-19,119526.7222558901,MGK,115525.56746947895,108039.79881026909,111196.76523396232,99938.9040619301
2012-04-20,119592.75622586734,MGK,115589.39095354931,108198.25679700325,111373.24906543907,99917.10030707988
2012-04-23,118448.33155702776,MGK,114483.27587904138,107432.3896913347,110420.17424542419,99938.9040619301
2012-04-24,118338.2909544575,MGK,114376.91888357891,108330.29195573516,110826.12502617875,99938.9040619301
2012-04-25,120737.15687361927,MGK,116695.48281107505,109043.3062252829,112379.30700325502,99917.10030707988
2012-04-26,121419.43983696892,MGK,117354.92636501924,109914.86464296046,113155.92387930998,99938.9040619301
2012-04-27,121991.68219774829,MGK,117908.01292350097,109941.24439026488,113385.36494107095,99917.10030707988
2012-04-30,121287.40792864596,MGK,117227.31422235182,109307.42680356085,112891.18087375029,99938.9040619301
2012-05-01,121595.49038842876,MGK,117525.08362756988,110522.24504142963,113632.46128931742,99938.9040619301
2012-05-02,121639.56908428478,MGK,117567.6867899086,109835.58897883739,113279.51088470848,99938.9040619301
2012-05-03,120715.16556786658,MGK,116674.2276638701,109175.37728459632,112449.928149197,99917.10030707988
2012-05-04,118514.35351646117,MGK,114547.08775462065,107722.87565668447,110614.2874758696,99917.10030707988
2012-05-07,118514.35351646117,MGK,114547.08775462065,107960.56622684386,110702.5639082971,99938.9040619301
2012-05-08,117986.16583045016,MGK,114036.58114149544,107485.19944675767,110225.99198160053,99938.9040619301
2012-05-09,117391.92015337426,MGK,113462.22782731766,106666.52976578246,109608.22090888138,99938.9040619301
2012-05-10,117215.85759137059,MGK,113292.05895627593,107141.84628505449,109802.39454353275,99938.9040619301
2012-05-11,117017.77970252658,MGK,113100.61172104703,106772.18517720993,109449.357847201,99938.9040619301
2012-05-14,115851.38774902195,MGK,111973.26471631633,105504.49256287143,108284.44547687696,99938.9040619301
2012-05-15,115345.16734767598,MGK,111483.99003341388,104817.85086051181,107684.35557816015,99938.9040619301
2012-05-16,115015.04553996517,MGK,111164.91904702646,104712.24570989846,107225.43893794909,99938.9040619301
2012-05-17,113709.72206744639,MGV,109080.3242576602,103523.85030003193,105601.62718575855,99938.9040619301
2012-05-18,112810.45489072232,MGV,108208.18992977327,102705.13753835887,104772.04445024708,99938.9040619301
2012-05-21,113651.69261876114,MGV,110675.6675811062,103471.01900426003,106537.08123597705,99938.9040619301
2012-05-22,113564.30241537823,MGK,110590.56573284869,103444.6033563741,106766.5740727717,99895.37914221013
2012-05-23,114044.83528791518,MGK,111058.51561759958,103523.85030003193,106766.5740727717,99895.37914221013
2012-05-24,113957.5046877265,MGK,110973.47181179757,103867.15320092098,106960.68730321711,99938.9040619301
2012-05-25,113564.30241537822,MGK,110590.56573284869,103787.92061749575,106713.5650674538,99938.9040619301
2012-05-29,114940.51632891662,MGK,111930.74281341533,104738.68289813332,107931.43466806207,99938.9040619301
2012-05-30,113520.63711528388,MGK,110548.04382994768,103286.16690998884,106378.22680346896,99938.9040619301
2012-05-31,112974.56457036946,MGK,110016.27046112642,103312.56819764218,106113.47516873699,99938.9040619301
2012-06-01,110069.34991519846,MGK,107187.13026955845,100935.7414773276,103518.89016418468,99938.9040619301
2012-06-04,110462.54026690788,MGK,107570.02474001623,100856.53761436758,103483.5709620414,99938.9040619301
2012-06-05,110855.74253925616,MGK,107952.93081896512,101384.67106917892,104083.7040066196,99938.9040619301
2012-06-06,113280.35279805714,MGK,110314.05147483558,103787.92061749575,106572.37455060349,99917.10030707988
2012-06-07,113280.35279805714,MGK,110314.05147483558,103972.78707199956,106554.72789329027,99917.10030707988
2012-06-08,114154.09986358121,MGK,111164.91904702646,104844.28804874668,107437.23334239684,99917.10030707988
